Age,Dependents,Education,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Loan_Approval_Status,Gender_Male,Marital_Status_Married,Marital_Status_Single,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Own,Residential_Status_Rent,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle,Loan_Type_Unsecured
30,0,0,1,125913,2399,750,0,989,17222,0,22497,173,11.47,1,0,10,0.17,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
40,3,0,2,96189,3121,763,1,32457,6599,1,20444,39,11.0,0,3,19,0.37,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
46,3,2,1,88419,3354,845,1,29650,15221,0,22113,57,8.03,0,5,10,0.79,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
57,1,0,1,21200,1335,419,1,28248,16292,0,6449,107,6.11,0,7,8,0.11,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
39,2,1,2,124991,1312,702,2,11242,11787,0,23545,181,13.68,1,0,6,0.29,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1
38,0,0,2,34441,1427,532,0,36047,10070,0,5465,79,3.9,1,2,25,0.06,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
32,1,2,1,131140,1771,734,1,34394,14833,0,28586,177,10.55,1,4,26,0.47,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
25,2,0,1,128142,3867,825,1,19607,15135,0,36852,145,5.99,1,3,18,0.72,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
47,3,0,2,57994,1858,410,0,26594,2026,0,8510,212,11.36,0,3,22,0.36,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
19,3,1,2,56453,959,564,2,7639,27852,0,9168,123,4.5,1,5,27,0.51,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
41,1,0,2,66603,1821,500,2,47550,3692,0,17427,189,10.87,0,4,20,0.47,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
66,0,2,2,65331,1727,540,2,18455,1813,0,23472,105,14.56,1,6,13,0.33,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
29,1,1,2,67717,3190,759,2,26236,19674,0,20126,170,12.91,1,5,29,0.13,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
29,0,2,2,66343,1297,307,2,13059,26883,1,24073,204,6.9,1,1,13,0.28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,2,0,80448,4482,777,1,24314,27472,0,21763,161,14.94,1,3,20,0.51,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
51,1,2,2,45982,712,526,1,21811,11582,0,10760,226,4.45,1,3,18,0.32,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
38,0,1,1,147204,4031,711,2,46182,1466,0,37200,69,9.65,0,2,29,0.78,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
29,1,2,2,57135,1652,529,0,3627,29578,0,6644,163,7.86,1,0,20,0.09,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
26,0,1,2,101260,4631,789,1,1734,2746,0,24057,141,11.95,1,8,14,0.84,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
41,1,2,1,107900,1605,833,2,15884,20705,0,31285,232,12.95,1,2,23,0.72,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
28,0,1,2,105297,4625,728,0,7026,22573,0,25151,142,12.64,1,2,6,0.93,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
62,2,1,1,33394,722,474,0,21853,29019,0,5352,33,10.57,0,5,29,0.76,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
30,0,1,2,78450,2333,835,0,38205,23435,0,22396,202,6.36,0,3,10,0.57,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
27,1,0,2,71311,3860,779,1,27642,26754,0,21038,51,9.1,0,9,26,0.49,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
28,2,0,2,70637,2440,836,1,45630,19878,0,21004,51,5.73,1,9,13,0.66,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
32,3,1,1,89814,2572,790,1,21374,17438,0,24899,86,4.79,0,3,15,0.16,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
19,3,1,0,64631,2824,551,2,17859,2460,0,22452,229,12.48,1,2,28,0.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33,2,1,1,147437,3177,796,2,19460,9117,0,43890,39,9.92,1,8,29,0.8,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
59,2,1,2,59516,1014,547,2,31327,4828,0,14054,127,4.44,0,2,17,0.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
46,2,1,2,68189,1104,732,2,25393,18192,0,20273,208,11.79,0,3,12,0.26,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
37,1,0,2,149465,4800,780,0,21922,11661,0,44102,126,10.82,1,4,13,0.55,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
42,0,1,2,41254,4798,358,1,42770,5974,0,13984,153,7.89,1,3,16,0.74,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
41,3,0,1,134848,2080,799,0,26750,5330,1,39115,112,5.03,1,1,17,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
28,2,1,2,87531,4295,840,1,47462,29468,0,22173,24,7.71,1,0,24,0.44,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
47,3,1,1,63714,553,704,0,44260,9205,0,20000,149,5.34,0,9,18,0.17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,3,0,2,37519,839,449,1,34151,16384,1,11976,89,14.51,0,9,23,0.84,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
49,2,2,2,122133,2885,790,2,43906,21367,0,30943,163,7.46,0,4,29,0.6,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
61,3,2,2,47592,3819,599,1,26981,22542,1,8580,219,13.87,1,6,22,0.65,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
34,3,2,1,30433,3681,373,2,44392,28887,1,6060,99,14.32,1,5,15,0.94,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
25,1,1,2,73990,4340,726,0,36159,8616,0,21133,176,12.22,1,4,12,0.14,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
27,3,1,2,71734,3884,834,2,19270,21869,0,21468,74,9.0,0,9,19,0.48,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30,3,2,2,143028,2131,828,0,43000,25823,1,20921,40,6.74,1,8,20,0.75,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0
29,2,1,2,60215,4210,741,2,9258,26454,0,20000,234,8.0,0,2,26,0.96,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
36,1,1,2,96272,1282,753,2,24183,20752,1,27345,191,7.44,0,7,29,0.76,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
35,2,1,1,85374,4737,756,1,38482,6664,0,24037,237,5.04,0,1,26,0.64,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
45,3,0,2,138032,4990,830,2,36819,18095,0,32850,190,7.61,1,6,9,0.09,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
26,2,0,2,26651,3537,477,0,46624,6218,0,5891,136,13.48,1,5,15,0.94,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
64,3,2,0,61853,1367,581,0,33766,19424,0,8809,33,12.56,1,9,13,0.74,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
31,1,0,2,58166,4993,471,0,19760,22672,0,12335,237,7.3,1,0,12,0.55,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
43,0,0,2,64250,852,764,0,5460,19962,0,20000,196,6.64,0,7,18,0.04,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37,1,1,2,69098,1984,755,0,1322,19650,1,20496,194,5.86,0,7,20,0.8,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
45,3,0,2,76497,2766,839,0,9794,21850,0,22102,53,7.84,0,0,19,0.13,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
56,2,1,0,25155,3291,362,1,23671,9897,0,9408,139,5.34,0,4,23,0.72,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
35,0,1,2,61427,4905,760,1,38502,18346,0,20000,113,12.9,1,7,18,0.08,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
19,3,0,1,67734,620,303,2,13321,5085,0,5783,72,5.68,1,4,19,0.37,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
47,2,0,2,102025,4751,751,0,22837,28701,0,30002,218,8.65,1,2,21,0.09,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
25,0,0,2,58546,1263,708,0,36473,20066,0,20000,57,6.57,1,0,9,0.4,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
24,1,0,1,36783,2343,316,2,17015,15886,0,5434,141,9.72,1,6,29,0.58,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
26,2,1,1,62726,4205,762,1,6888,16336,0,20000,161,13.89,0,6,18,0.85,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
40,3,2,2,69238,2183,407,1,35379,21588,1,15124,42,9.21,1,0,7,0.15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
48,2,0,1,66652,2639,588,2,31113,7624,0,18047,122,11.42,1,8,29,0.11,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
43,2,0,2,86473,3271,753,0,37152,8441,0,24081,234,4.81,1,4,20,0.33,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1
38,2,1,2,107055,4934,743,1,3474,14722,0,30587,91,5.4,1,1,20,0.17,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35,1,0,2,58026,3396,803,1,18547,16302,0,20000,93,4.37,0,8,5,0.75,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
22,1,1,0,33150,4118,416,1,7583,12442,1,13214,75,9.97,1,9,13,0.46,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
35,3,1,1,75276,4466,707,0,48342,29337,1,20915,152,11.95,0,0,23,0.28,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
38,0,0,1,132526,4748,831,1,7954,23398,0,22493,31,14.0,0,8,20,0.93,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
33,0,1,2,59496,2706,840,2,8670,6904,0,20000,210,5.61,0,6,26,0.32,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1
50,1,0,2,23937,672,420,2,47329,29830,0,8751,239,13.79,1,0,29,0.14,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
30,2,2,2,121634,2196,716,2,46178,19464,1,31921,54,9.01,0,7,18,0.31,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
24,0,1,2,59678,763,558,1,16405,4962,0,19101,163,13.62,1,9,29,0.12,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
62,2,1,2,54031,3854,367,2,47979,11848,0,7037,148,12.26,1,5,8,0.82,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
34,3,1,1,76220,2386,755,1,9420,8040,0,20958,49,12.92,0,6,24,0.97,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
49,0,1,1,57378,576,772,0,21447,14127,0,20000,184,7.66,1,6,12,0.91,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37,1,2,2,51600,4680,416,1,18268,14896,0,13891,19,5.71,0,2,18,0.38,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
33,3,0,1,101779,3271,758,2,18443,26932,0,25611,83,8.15,1,8,12,0.09,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
34,0,0,2,63413,795,555,1,7871,11481,0,10388,113,8.65,1,8,26,0.27,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
28,3,2,2,65132,2306,780,0,30706,15400,0,20000,180,11.41,1,9,29,0.08,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1
38,2,0,2,57234,1888,793,2,4375,19469,0,20000,69,5.79,1,5,26,0.66,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
23,2,0,2,60086,3064,593,0,8933,28687,1,12042,108,3.95,0,1,19,0.23,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
47,3,1,1,62429,2910,745,0,49501,5192,0,20000,40,13.65,0,4,13,0.33,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
25,2,1,2,60801,3949,844,1,34374,2918,0,20000,23,5.66,0,3,15,0.55,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
35,2,2,1,101778,2424,739,1,14993,20143,0,24248,120,11.76,1,5,19,0.4,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1
35,2,2,2,50761,1646,749,1,29372,28840,0,20000,189,7.29,1,6,18,0.35,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
41,1,1,1,75690,3593,774,1,38863,5826,0,22071,116,5.32,0,3,6,0.93,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
49,0,1,2,102645,775,793,2,17888,10154,0,27305,231,8.81,1,6,18,0.42,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
56,2,0,2,46781,2963,446,1,10866,8442,1,6374,147,13.4,0,7,8,0.59,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
33,3,2,2,50525,1579,720,2,31404,27557,1,20000,84,4.21,0,6,26,0.34,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
40,1,1,2,109026,3059,778,1,23970,167,0,22874,32,3.67,0,8,27,0.77,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
45,1,1,0,90036,2438,809,1,7442,354,0,20289,146,11.65,0,1,26,0.46,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
44,3,0,2,22908,3052,407,2,34611,27828,0,6138,88,8.17,0,0,22,0.47,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1
33,2,0,2,72493,3840,728,0,31029,20054,0,21561,212,12.91,0,6,12,0.8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
22,1,1,1,56211,3902,511,0,11357,21596,0,5051,151,4.52,0,2,25,0.57,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
30,0,1,1,92494,561,784,0,41187,24023,0,27723,230,11.16,1,5,20,0.09,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
32,1,1,2,120118,1349,836,0,2612,29372,0,32729,200,13.22,0,1,15,0.83,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
33,2,0,2,102866,1719,844,1,41228,21225,0,27248,86,13.89,0,8,17,0.37,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
37,1,0,1,109681,4464,788,2,37399,22799,0,31061,182,14.83,1,8,26,0.51,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
27,2,1,2,142697,1473,712,1,25314,24694,0,32736,212,5.09,1,0,12,0.48,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
42,0,1,2,124566,2907,847,2,217,5886,0,30390,216,6.9,0,5,28,0.25,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
54,3,0,2,32760,4951,549,2,7186,12824,1,11153,123,4.08,1,1,11,0.47,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
46,0,2,2,78889,3875,822,1,24371,20712,1,23200,83,8.46,0,0,27,0.91,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
48,3,0,2,98778,4666,842,1,12398,3743,0,29372,123,11.89,0,2,17,0.49,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
44,3,1,2,126161,4810,708,2,2752,7364,1,30484,212,5.27,1,0,17,0.12,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
50,3,1,2,51076,2749,575,0,40012,13971,0,14573,209,3.73,1,3,20,0.06,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
37,0,1,1,135335,4225,830,0,40989,459,0,26693,182,3.51,0,2,11,0.26,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
44,0,1,2,86364,3080,807,1,44378,3038,0,24985,92,14.09,1,7,7,0.65,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
48,1,1,1,116387,3176,835,1,48487,25266,0,25617,62,11.52,0,2,23,0.32,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
67,1,1,0,60828,4801,322,1,38958,17792,0,17746,105,11.36,1,2,8,0.54,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
34,3,1,0,94659,2869,826,0,20365,20860,1,25432,80,12.92,1,8,24,0.73,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
48,2,1,2,93001,898,786,1,8731,10425,0,27091,181,5.57,0,1,29,0.54,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
37,0,0,2,24091,4330,578,0,29453,6745,0,7342,149,10.5,0,6,19,0.11,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
44,0,0,1,59142,793,304,1,49889,25715,1,13393,229,3.75,0,4,25,0.95,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
42,0,1,2,76084,2409,715,1,37360,28139,1,20982,33,6.24,1,7,23,0.4,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0
45,0,1,2,55674,4609,464,2,49594,19543,0,13293,232,9.08,1,0,22,0.6,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
28,0,0,1,119751,608,834,2,48233,2776,0,22721,177,4.34,1,7,6,0.14,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
25,1,2,2,63838,4478,758,2,17707,15325,0,20000,18,4.33,1,0,6,0.07,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
31,2,1,2,73783,4075,747,0,3864,17022,0,20674,105,7.26,1,1,24,0.09,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
39,2,0,2,114858,4249,703,2,24453,27252,0,24777,123,9.74,1,3,28,0.15,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
38,3,2,2,146773,770,715,1,4249,12944,0,27219,62,13.91,0,3,13,0.49,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
52,0,1,0,54900,2299,302,0,24126,20973,0,12169,35,11.9,1,5,21,0.48,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
44,2,1,2,127325,605,780,2,46065,4081,0,25641,26,14.89,0,7,9,0.99,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
43,2,1,2,121535,2990,726,1,18745,19355,0,23371,139,8.57,0,4,27,0.42,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
32,0,1,2,85859,3243,737,0,30220,23855,0,25620,220,13.67,1,7,14,0.77,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
48,3,0,1,58703,2330,393,0,3749,6763,0,18297,81,9.82,1,8,24,0.27,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
43,1,0,2,68687,624,734,2,36596,1653,0,20208,152,8.34,0,7,23,0.37,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
47,3,2,2,115696,3702,734,2,41261,3025,1,23135,206,4.1,0,5,16,0.37,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
42,0,2,2,61832,4002,770,1,2371,11189,0,20000,167,6.56,1,9,10,0.12,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
49,0,0,0,73141,3560,811,0,9998,3934,0,21267,210,10.36,0,5,26,0.35,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
63,3,0,1,54927,1387,316,1,10659,25864,0,19070,39,13.81,0,0,22,0.97,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
23,2,0,2,49115,1796,314,0,24993,27443,0,6264,86,13.28,0,7,9,0.39,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
43,0,1,1,117617,3892,803,2,13256,27400,0,29890,15,12.82,1,2,24,0.67,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
44,0,2,1,39177,1215,573,1,47747,29600,0,7132,19,9.79,1,2,11,0.29,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
36,3,0,1,113193,2140,809,2,17346,23249,1,23651,76,11.88,1,3,14,0.94,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
64,3,1,2,50318,2768,419,0,3623,24336,0,10155,56,14.44,1,4,26,0.92,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
48,3,1,2,54395,3501,826,0,6355,27206,0,20000,173,4.7,0,1,9,0.47,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
48,3,1,1,52689,1792,848,0,22959,22646,1,20000,185,11.11,0,4,25,0.61,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
46,0,1,2,118256,2124,729,1,34657,24519,1,35286,26,14.83,0,0,5,0.57,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
28,2,0,2,68830,2318,821,0,5782,5400,0,20232,201,14.58,0,0,21,0.49,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
43,1,0,1,134897,4030,732,2,20428,24891,0,40420,122,10.46,1,9,7,0.17,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
49,0,0,1,64748,2049,731,1,23841,28465,0,20000,49,6.97,0,3,26,0.82,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
29,3,0,0,83957,3287,741,0,45131,29663,0,23290,206,14.99,0,8,10,0.19,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
21,1,1,2,68928,4073,548,1,37496,23470,0,23489,112,13.24,0,2,21,0.94,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
33,0,1,2,108544,686,720,2,31004,29071,0,20585,202,6.91,0,5,29,0.15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
47,1,0,1,105635,3234,745,1,10581,15719,0,29718,132,14.15,0,6,18,0.81,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
68,0,1,2,50971,575,541,0,28126,28761,0,19405,87,4.96,1,1,6,0.59,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
30,2,1,1,106239,4030,809,1,18641,18385,0,26697,172,9.28,0,3,9,0.05,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
32,1,2,1,57235,2674,730,2,22817,9933,0,20000,172,12.02,1,1,21,0.88,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
45,2,0,2,124171,2221,806,2,18486,17636,0,32905,196,4.26,1,1,26,0.02,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
51,2,1,2,50448,4135,520,1,23504,18000,0,8806,82,12.04,0,3,27,0.91,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
32,0,1,1,91127,1040,704,0,3692,737,0,22764,115,13.35,0,7,15,0.87,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
35,0,0,2,122649,1559,731,0,38185,12137,0,34979,38,8.28,0,1,15,0.93,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
51,2,2,0,34961,3793,524,2,38871,12979,0,10680,54,13.88,1,8,18,0.57,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
63,1,0,1,20732,4593,448,1,41505,3495,0,7955,204,13.23,0,7,8,0.7,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
41,3,0,2,94685,3327,792,2,5478,3020,1,20490,169,12.58,1,5,26,0.17,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,2,2,2,111195,761,803,0,30346,2686,1,32492,34,14.26,0,3,19,0.89,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
29,3,2,2,143576,4057,746,1,12002,11312,0,34005,54,12.02,0,1,28,0.35,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
49,0,0,1,42365,4152,592,0,11518,8206,1,5433,82,12.45,1,3,24,0.96,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1
25,3,0,2,135264,1658,732,2,7838,26498,0,35735,73,8.33,0,6,24,0.59,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
30,1,1,2,95401,2174,775,0,59,253,0,20283,98,14.22,0,4,9,0.84,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
56,1,0,2,52715,602,589,1,26961,14511,0,11236,80,12.19,1,4,27,0.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
49,1,1,1,90857,3366,776,1,2234,15045,0,26505,143,8.83,1,4,23,0.79,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
38,3,1,2,145436,4074,711,1,38672,6968,1,33481,200,9.42,1,9,17,0.27,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
38,0,2,2,106635,2474,812,0,42445,1495,0,26874,210,13.06,1,0,27,0.56,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
40,2,1,2,77539,945,775,0,4848,10891,0,20478,208,14.02,1,8,22,0.87,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
33,0,0,1,124951,1609,714,2,45815,14420,1,20435,183,10.54,0,7,8,0.11,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
42,3,1,2,112317,1875,822,0,1410,11552,0,31344,101,12.62,1,7,26,0.69,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
48,1,0,2,137830,882,753,1,39312,4195,0,22716,187,4.17,0,0,7,0.78,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
33,0,1,2,79776,3762,809,2,35758,13722,0,22329,47,7.67,0,5,23,0.87,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
53,2,1,2,56210,2945,323,2,44696,10490,1,5115,50,4.61,1,5,24,0.92,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
31,2,0,0,78833,1553,734,1,39025,21215,0,22924,178,9.11,0,9,27,0.07,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
54,2,1,0,44937,2008,511,1,11896,4764,0,12121,122,13.19,0,1,29,0.46,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
41,1,0,2,149020,3860,756,0,32942,27253,0,30766,92,12.56,0,1,18,0.94,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
59,1,0,2,43298,2699,492,0,37,12587,0,15951,89,8.75,1,8,26,0.82,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
51,3,1,2,65413,4061,480,0,21200,8617,0,5745,163,12.32,1,1,26,0.72,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
27,1,0,2,132192,4987,727,2,38082,26224,0,24086,21,3.81,0,1,11,0.03,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
38,3,1,2,68570,2121,424,2,34206,25947,0,20686,23,9.13,0,1,14,0.92,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
56,1,1,2,65579,3208,524,2,47015,5209,0,25521,166,4.07,0,5,13,0.51,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
29,3,1,1,71838,4950,741,1,7017,27586,0,21523,205,5.72,0,9,12,0.41,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
34,1,1,2,73904,4186,744,0,18182,453,0,22008,45,14.71,1,3,29,0.24,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
28,0,1,1,127528,3088,737,2,29697,7197,0,23651,239,14.68,0,4,25,0.67,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
19,1,0,1,35810,502,516,2,39227,21618,0,5993,31,4.86,1,9,10,0.3,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
34,2,2,2,49898,4031,356,2,13665,21165,0,12707,132,9.34,1,5,27,0.51,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
